player_name,player_id,team_name,position,other_positions,date_of_birth,age,height_m,nationality,market_value,joined,contract_expires,Value last updated,Citizenship,Last club,Since,Market value history,Transfer history,Player URL,height_cm
Rafa Marín,662261,Villarreal,Centre-Back,,19/05/2002 (23),23,1.91,Spain,€10.00m,03/07/2025,30/06/2026,02/10/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/rafa-marin/profil/spieler/662261,191.0
Ferland Mendy,291417,Real Madrid,Left-Back,,08/06/1995 (30),30,1.8,France,€10.00m,01/07/2019,30/06/2028,02/10/2025,"['France', 'Senegal']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ferland-mendy/profil/spieler/291417,180.0
Miguel Gutiérrez,525299,Napoli,Left-Back,"               0
0  Left Midfield",27/07/2001 (24),24,1.8,Spain,€20.00m,19/08/2025,30/06/2030,09/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/miguel-gutierrez/profil/spieler/525299,180.0
Marcelo,44501,Retired,Left-Back,,12/05/1988 (37),37,1.74,Brazil,,,,,"['Spain', 'Brazil']",Fluminense,06/02/2025,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/marcelo/profil/spieler/44501,174.0
Daniel Carvajal,138927,Real Madrid,Right-Back,"             0
0  Centre-Back",11/01/1992 (33),33,1.73,Spain,€8.00m,01/07/2013,30/06/2026,09/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/daniel-carvajal/profil/spieler/138927,173.0
Lucas Vázquez,221316,Leverkusen,Right-Back,"                0
0    Right Winger
1  Right Midfield",01/07/1991 (34),34,1.73,Spain,€3.00m,26/08/2025,30/06/2027,09/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/lucas-vazquez/profil/spieler/221316,173.0
Álvaro Odriozola,280730,Real Sociedad,Right-Back,,14/12/1995 (29),29,1.76,Spain,€800k,01/09/2023,30/06/2029,02/10/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/alvaro-odriozola/profil/spieler/280730,176.0
Sergio Santos,537759,Gimnàstic,Right-Back,"             0
0  Centre-Back",03/01/2001 (24),24,1.8,Spain,€200k,11/07/2025,30/06/2027,25/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/sergio-santos/profil/spieler/537759,180.0
Casemiro,16306,Man Utd,Defensive Midfield,"                  0
0       Centre-Back
1  Central Midfield",23/02/1992 (33),33,1.85,Brazil,€10.00m,22/08/2022,30/06/2026,30/05/2025,"['Spain', 'Brazil']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/casemiro/profil/spieler/16306,185.0
Antonio Blanco,495621,Alavés,Defensive Midfield,"                  0
0  Central Midfield",23/07/2000 (25),25,1.76,Spain,€10.00m,25/07/2023,30/06/2027,09/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/antonio-blanco/profil/spieler/495621,176.0
Federico Valverde,369081,Real Madrid,Central Midfield,"                0
0  Right Midfield
1      Right-Back",22/07/1998 (27),27,1.82,Uruguay,€130.00m,01/07/2018,30/06/2029,09/06/2025,"['Uruguay', 'Spain']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/federico-valverde/profil/spieler/369081,182.0
Eduardo Camavinga,640428,Real Madrid,Central Midfield,"                    0
0  Defensive Midfield
1           Left-Back",10/11/2002 (23),23,1.82,France,€50.00m,31/08/2021,30/06/2029,02/10/2025,"['Angola', 'France', 'Congo']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/eduardo-camavinga/profil/spieler/640428,182.0
Toni Kroos,31909,Retired,Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",04/01/1990 (35),35,1.83,Germany,,,,,"['Germany', 'East Germany (GDR)']",Real Madrid,06/07/2024,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/toni-kroos/profil/spieler/31909,183.0
Dani Ceballos,319745,Real Madrid,Central Midfield,"                    0
0  Attacking Midfield
1       Left Midfield",07/08/1996 (29),29,1.79,Spain,€8.00m,14/07/2017,30/06/2027,02/10/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/dani-ceballos/profil/spieler/319745,179.0
Luka Modrić,27992,AC Milan,Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",09/09/1985 (40),40,1.72,Croatia,€4.00m,14/07/2025,30/06/2026,09/06/2025,"['Jugoslawien (SFR)', 'Croatia']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/luka-modric/profil/spieler/27992,172.0
Marco Asensio,296622,Fenerbahçe,Attacking Midfield,"              0
0  Right Winger
1   Left Winger",21/01/1996 (29),29,1.82,Spain,€17.00m,01/09/2025,30/05/2028,01/10/2025,"['Spain', 'Netherlands']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/marco-asensio/profil/spieler/296622,182.0
Isco,85288,Real Betis,Attacking Midfield,"                  0
0  Central Midfield
1       Left Winger",21/04/1992 (33),33,1.76,Spain,€5.00m,26/07/2023,30/06/2028,02/10/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/isco/profil/spieler/85288,176.0
Vinicius Junior,371998,Real Madrid,Left Winger,"                0
0  Centre-Forward",12/07/2000 (25),25,1.76,Brazil,€150.00m,12/07/2018,30/06/2027,02/10/2025,"['Spain', 'Brazil']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/vinicius-junior/profil/spieler/371998,176.0
Eden Hazard,50202,Retired,Left Winger,"                    0
0  Attacking Midfield
1        Right Winger",07/01/1991 (34),34,1.75,Belgium,,,,,['Belgium'],Real Madrid,10/10/2023,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/eden-hazard/profil/spieler/50202,175.0
Rodrygo,412363,Real Madrid,Right Winger,"                0
0     Left Winger
1  Centre-Forward",09/01/2001 (24),24,1.74,Brazil,€80.00m,01/07/2019,30/06/2028,02/10/2025,"['Spain', 'Brazil']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/rodrygo/profil/spieler/412363,174.0
Gareth Bale,39381,Retired,Right Winger,"                0
0     Left Winger
1  Centre-Forward",16/07/1989 (36),36,1.86,Wales,,,,,['Wales'],LAFC,09/01/2023,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/gareth-bale/profil/spieler/39381,186.0
Peter Federico,710004,Real Valladolid,Right Winger,"             0
0  Left Winger
1    Left-Back",25/07/2002 (23),23,1.8,Dominican Republic,€1.20m,01/09/2025,30/06/2026,09/06/2025,"['Spain', 'Dominican Republic']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/peter-federico/profil/spieler/710004,180.0
Karim Benzema,18922,Al-Ittihad,Centre-Forward,,19/12/1987 (37),37,1.85,France,€7.00m,01/07/2023,30/06/2026,27/05/2025,"['France', 'Algeria']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/karim-benzema/profil/spieler/18922,185.0
Luka Jović,257462,AEK Athens,Centre-Forward,,23/12/1997 (27),27,1.82,Serbia,€4.50m,05/08/2025,30/06/2027,17/06/2025,"['Bosnia-Herzegovina', 'Yugoslavia (Republic)', 'Serbia']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/luka-jovic/profil/spieler/257462,182.0
Mariano Díaz,225020,Alavés,Centre-Forward,,01/08/1993 (32),32,1.8,Dominican Republic,€800k,07/08/2025,30/06/2027,04/04/2025,"['Spain', 'Dominican Republic']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mariano-diaz/profil/spieler/225020,180.0
Juanmi Latasa,623521,Real Valladolid,Centre-Forward,,23/03/2001 (24),24,1.92,Spain,€2.00m,14/08/2024,30/06/2029,09/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/juanmi-latasa/profil/spieler/623521,192.0
Marc-André ter Stegen,74857,Barcelona,Goalkeeper,,30/04/1992 (33),33,1.87,Germany,€8.00m,01/07/2014,30/06/2028,02/10/2025,['Germany'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/marc-andre-ter-stegen/profil/spieler/74857,187.0
Iñaki Peña,283170,Elche CF,Goalkeeper,,02/03/1999 (26),26,1.84,Spain,€8.00m,27/08/2025,30/06/2026,09/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/inaki-pena/profil/spieler/283170,184.0
Neto,111819,Botafogo,Goalkeeper,,19/07/1989 (36),36,1.9,Brazil,€1.50m,08/08/2025,30/06/2027,30/05/2025,"['Italy', 'Brazil']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/neto/profil/spieler/111819,190.0
Arnau Tenas,466783,Villarreal,Goalkeeper,,30/05/2001 (24),24,1.85,Spain,€4.00m,28/08/2025,30/06/2029,02/10/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/arnau-tenas/profil/spieler/466783,185.0
Lazar Carević,344457,Famalicão,Goalkeeper,,16/03/1999 (26),26,1.95,Montenegro,€2.50m,21/08/2024,30/06/2028,30/09/2025,"['Yugoslavia (Republic)', 'Montenegro']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/lazar-carevic/profil/spieler/344457,195.0
Ronald Araujo,480267,Barcelona,Centre-Back,"            0
0  Right-Back",07/03/1999 (26),26,1.92,Uruguay,€35.00m,05/10/2020,30/06/2031,09/06/2025,"['Uruguay', 'Spain']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ronald-araujo/profil/spieler/480267,192.0
Eric García,466794,Barcelona,Centre-Back,"                    0
0          Right-Back
1  Defensive Midfield",09/01/2001 (24),24,1.82,Spain,€25.00m,01/07/2021,30/06/2026,02/10/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/eric-garcia/profil/spieler/466794,182.0
Clément Lenglet,182904,Atlético,Centre-Back,,17/06/1995 (30),30,1.86,France,€7.50m,09/06/2025,30/06/2028,09/06/2025,['France'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/clement-lenglet/profil/spieler/182904,186.0
Gerard Piqué,18944,Retired,Centre-Back,,02/02/1987 (38),38,1.94,Spain,,,,,['Spain'],Barcelona,01/01/2023,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/gerard-pique/profil/spieler/18944,194.0
Samuel Umtiti,126540,Retired,Centre-Back,,14/11/1993 (32),32,1.82,France,,,,,"['France', 'Cameroon']",Lille,15/09/2025,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/samuel-umtiti/profil/spieler/126540,182.0
Arnau Comas,388542,Dep. La Coruña,Centre-Back,,11/04/2000 (25),25,1.91,Spain,€500k,04/07/2025,30/06/2028,24/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/arnau-comas/profil/spieler/388542,191.0
Mika Mármol,617060,UD Las Palmas,Centre-Back,"           0
0  Left-Back",01/07/2001 (24),24,1.81,Spain,€10.00m,11/08/2023,30/06/2026,09/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/mika-marmol/profil/spieler/617060,181.0
Jordi Alba,69751,Miami,Left-Back,"               0
0  Left Midfield",21/03/1989 (36),36,1.7,Spain,€1.50m,20/07/2023,31/12/2027,05/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jordi-alba/profil/spieler/69751,170.0
Alejandro Balde,636688,Barcelona,Left-Back,"             0
0  Left Winger",18/10/2003 (22),22,1.77,Spain,€60.00m,01/07/2022,30/06/2028,09/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/alejandro-balde/profil/spieler/636688,177.0
Emerson Royal,476344,Flamengo,Right-Back,"                0
0  Right Midfield
1     Centre-Back",14/01/1999 (26),26,1.83,Brazil,€9.00m,26/07/2025,31/12/2028,17/06/2025,['Brazil'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/emerson-royal/profil/spieler/476344,183.0
Sergiño Dest,361104,PSV,Right-Back,"           0
0  Left-Back",03/11/2000 (25),25,1.73,United States,€18.00m,01/07/2024,30/06/2028,02/10/2025,"['Netherlands', 'United States']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/sergino-dest/profil/spieler/361104,173.0
Óscar Mingueza,331505,Celta de Vigo,Right-Back,"                0
0     Centre-Back
1  Right Midfield",13/05/1999 (26),26,1.84,Spain,€18.00m,30/07/2022,30/06/2026,02/10/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/oscar-mingueza/profil/spieler/331505,184.0
Dani Alves,15951,Retired,Right-Back,"                  0
0    Right Midfield
1  Central Midfield",06/05/1983 (42),42,1.72,Brazil,,,,,"['Spain', 'Brazil']",UNAM Pumas,21/01/2023,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/dani-alves/profil/spieler/15951,172.0
Guillem Jaime,331508,KF Egnatia,Right-Back,"              0
0     Left-Back
1  Right Winger",06/01/1999 (26),26,1.77,Spain,€200k,09/07/2025,30/06/2027,25/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/guillem-jaime/profil/spieler/331508,177.0
Nico González,466805,Man City,Defensive Midfield,"                    0
0    Central Midfield
1  Attacking Midfield",03/01/2002 (23),23,1.88,Spain,€40.00m,03/02/2025,30/06/2029,30/05/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/nico-gonzalez/profil/spieler/466805,188.0
Sergio Busquets,65230,Miami,Defensive Midfield,,16/07/1988 (37),37,1.89,Spain,€1.50m,16/07/2023,31/12/2025,05/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/sergio-busquets/profil/spieler/65230,189.0
Jandro Orellana,388548,Estoril,Defensive Midfield,"                  0
0  Central Midfield",07/08/2000 (25),25,1.76,Spain,€1.00m,08/07/2024,30/06/2027,30/05/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/jandro-orellana/profil/spieler/388548,176.0
Álvaro Sanz,466806,Al-Shahania SC,Defensive Midfield,"                  0
0        Right-Back
1  Central Midfield",14/02/2001 (24),24,1.7,Spain,€800k,01/07/2025,-,24/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/alvaro-sanz/profil/spieler/466806,170.0
Pedri,683840,Barcelona,Central Midfield,"                    0
0  Attacking Midfield",25/11/2002 (22),22,1.74,Spain,€140.00m,02/09/2019,30/06/2030,09/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/pedri/profil/spieler/683840,174.0
Frenkie de Jong,326330,Barcelona,Central Midfield,"                    0
0  Defensive Midfield",12/05/1997 (28),28,1.81,Netherlands,€45.00m,01/07/2019,30/06/2029,09/06/2025,['Netherlands'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/frenkie-de-jong/profil/spieler/326330,181.0
Gavi,646740,Barcelona,Central Midfield,"                    0
0  Attacking Midfield
1         Left Winger",05/08/2004 (21),21,1.73,Spain,€40.00m,01/07/2021,30/06/2030,02/10/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/gavi/profil/spieler/646740,173.0
Miralem Pjanić,44162,Retired,Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",02/04/1990 (35),35,1.81,Bosnia-Herzegovina,€1.50m,,,21/10/2025,"['Jugoslawien (SFR)', 'Bosnia-Herzegovina', 'Luxembourg']",CSKA Moscow,01/07/2025,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/miralem-pjanic/profil/spieler/44162,181.0
Riqui Puig,331511,LA Galaxy,Central Midfield,"                    0
0  Attacking Midfield",13/08/1999 (26),26,1.69,Spain,€20.00m,04/08/2022,31/12/2027,05/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/riqui-puig/profil/spieler/331511,169.0
Sergi Roberto,85370,Como,Central Midfield,"                    0
0          Right-Back
1  Defensive Midfield",07/02/1992 (33),33,1.78,Spain,€1.50m,23/08/2024,30/06/2026,17/06/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/sergi-roberto/profil/spieler/85370,178.0
Lucas de Vega,388555,Panevėžys,Central Midfield,"                    0
0  Attacking Midfield",16/01/2000 (25),25,1.8,Brazil,€200k,16/02/2024,31/12/2025,13/06/2025,"['Spain', 'Brazil']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/lucas-de-vega/profil/spieler/388555,180.0
Philippe Coutinho,80444,Vasco da Gama,Attacking Midfield,"              0
0   Left Winger
1  Right Winger",12/06/1992 (33),33,1.72,Brazil,€4.00m,04/07/2025,30/06/2026,05/09/2025,"['Portugal', 'Brazil']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/philippe-coutinho/profil/spieler/80444,172.0
Ansu Fati,466810,Monaco,Left Winger,"                    0
0  Attacking Midfield
1      Centre-Forward",31/10/2002 (23),23,1.78,Spain,€10.00m,01/07/2025,30/06/2026,10/10/2025,"['Spain', 'Guinea-Bissau']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ansu-fati/profil/spieler/466810,178.0
Abde Ezzalzouli,724520,Real Betis,Left Winger,"              0
0  Right Winger",17/12/2001 (23),23,1.77,Morocco,€12.00m,01/09/2023,30/06/2029,09/06/2025,"['Spain', 'Morocco']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/abde-ezzalzouli/profil/spieler/724520,177.0
Estanis Pedrola,913539,Sampdoria,Left Winger,"                0
0    Right Winger
1  Second Striker",24/08/2003 (22),22,1.85,Spain,€1.00m,01/07/2024,30/06/2027,06/10/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/estanis-pedrola/profil/spieler/913539,185.0
Adama Traoré,204103,Fulham,Right Winger,"                0
0  Centre-Forward
1     Left Winger",25/01/1996 (29),29,1.78,Spain,€9.00m,12/08/2023,30/06/2026,30/05/2025,"['Spain', 'Mali']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/adama-traore/profil/spieler/204103,178.0
Yusuf Demir,548031,Galatasaray,Right Winger,"                    0
0  Attacking Midfield
1         Left Winger",02/06/2003 (22),22,1.73,Austria,€2.00m,08/09/2022,30/06/2026,01/10/2025,['Austria'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/yusuf-demir/profil/spieler/548031,173.0
Ilias Akhomach,709969,Villarreal,Right Winger,,16/04/2004 (21),21,1.75,Morocco,€15.00m,03/07/2023,30/06/2026,09/06/2025,"['Spain', 'Morocco']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ilias-akhomach/profil/spieler/709969,175.0
Antoine Griezmann,125781,Atlético,Second Striker,"                0
0  Centre-Forward
1     Left Winger",21/03/1991 (34),34,1.76,France,€12.00m,01/07/2023,30/06/2027,02/10/2025,['France'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/antoine-griezmann/profil/spieler/125781,176.0
Ferran Torres,398184,Barcelona,Centre-Forward,"              0
0   Left Winger
1  Right Winger",29/02/2000 (25),25,1.84,Spain,€50.00m,01/01/2022,30/06/2027,02/10/2025,['Spain'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ferran-torres/profil/spieler/398184,184.0
Memphis Depay,167850,Corinthians,Centre-Forward,"                0
0  Second Striker
1     Left Winger",13/02/1994 (31),31,1.78,Netherlands,€9.00m,09/09/2024,31/12/2026,05/09/2025,"['Ghana', 'Netherlands']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/memphis-depay/profil/spieler/167850,178.0
Ousmane Dembélé,288230,PSG,Centre-Forward,"              0
0  Right Winger
1   Left Winger",15/05/1997 (28),28,1.78,France,€100.00m,12/08/2023,30/06/2028,10/10/2025,['France'],,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/ousmane-dembele/profil/spieler/288230,178.0
Pierre-Emerick Aubameyang,58864,Marseille,Centre-Forward,"              0
0  Right Winger
1   Left Winger",18/06/1989 (36),36,1.87,Gabon,€3.50m,31/07/2025,30/06/2027,27/05/2025,"['France', 'Gabon']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/pierre-emerick-aubameyang/profil/spieler/58864,187.0
Martin Braithwaite,95732,Grêmio,Centre-Forward,"                0
0     Left Winger
1  Second Striker",05/06/1991 (34),34,1.77,Denmark,€2.00m,31/07/2024,31/12/2027,05/09/2025,"['Denmark', 'Guyana']",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",https://www.transfermarkt.com/martin-braithwaite/profil/spieler/95732,177.0
