id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
11866,Álex Grimaldo,9,774,4,2.272678120061755,3,3.1454339250922203,19,23,2,0,D,Bayer Leverkusen,3,1.51490150205791,6.279925383627415,4.390371166169643
13062,Mohammed Amoura,10,624,4,3.6044883551076055,1,2.2938651889562607,21,12,1,0,F M S,Wolfsburg,3,2.8467116774991155,4.750874802470207,1.7349887508898973
13852,Rômulo,10,812,4,4.724549073725939,3,1.2935726828873158,20,10,0,0,F S,RasenBallsport Leipzig,4,4.724549073725939,7.761524830013514,2.233887117356062
13857,Ernest Poku,9,474,4,1.5846699178218842,2,1.1552542708814144,9,10,0,0,M S,Bayer Leverkusen,4,1.5846699178218842,3.777679815888405,1.0878177620470524
13866,Ilyas Ansah,10,695,4,2.2575651006773114,0,0.3159295506775379,14,5,0,0,F M S,Union Berlin,4,2.2575651006773114,2.9463497065007687,1.3069633394479752
13911,Said El Mala,10,372,4,3.238121574744582,1,0.492474265396595,22,3,0,0,F M S,FC Cologne,4,3.238121574744582,4.357619382441044,0.793415579944849
82,Nadiem Amiri,10,865,3,3.0356792211532593,1,1.4227893762290478,22,16,4,0,M,Mainz 05,0,0.7623491957783699,2.384736469015479,1.417972480878234
956,Andrej Kramaric,10,611,3,2.046657856553793,3,2.01120797265321,14,14,1,0,M S,Hoffenheim,2,1.288881178945303,4.074889585375786,2.2563346195966005
5256,Oliver Burke,9,493,3,2.568314768373966,0,0.1449008844792843,10,4,0,0,F M S,Union Berlin,3,2.568314768373966,3.1677369698882103,0.5492717176675797
5266,Vincenzo Grifo,10,586,3,1.9465751945972443,1,2.312584226951003,10,17,0,0,M S,Freiburg,1,0.4311022460460663,3.192616071552038,1.5611112415790558
6496,Ermedin Demirovic,6,505,3,2.6299759969115257,1,0.39177749305963516,10,5,1,0,F,VfB Stuttgart,2,1.8721993193030357,2.768768809735775,1.2470280416309834
7749,Rayan Philippe,10,651,3,2.6182121708989143,0,0.7948643639683723,20,9,2,0,F M S,Hamburger SV,3,2.6182121708989143,3.0377192199230194,0.5998607333749533
8791,Ritsu Doan,10,830,3,2.4314912892878056,3,2.9942901208996773,19,13,1,0,F M,Eintracht Frankfurt,3,2.4314912892878056,6.219618160277605,3.165455710142851
10367,Tiago Tomás,10,446,3,2.482387736439705,0,0.6631660498678684,20,7,1,0,M S,VfB Stuttgart,3,2.482387736439705,3.1305480375885963,0.6136776730418205
10804,Deniz Undav,6,385,3,2.129801195114851,0,0.27856317162513733,21,5,2,0,F M S,VfB Stuttgart,3,2.129801195114851,3.75849786400795,1.5095234885811806
12038,Fabian Rieder,8,689,3,2.22436953894794,2,1.895893421024084,15,13,2,0,M,Augsburg,2,1.4665928799659014,2.99902780726552,0.5584186762571335
12904,Samuel Mbangula,9,609,3,0.7396261524409056,1,0.5521316006779671,5,6,0,0,F M S,Werder Bremen,3,0.7396261524409056,1.6934382356703281,0.5475688315927982
13561,Yan Diomande,10,538,3,1.9363852851092815,2,1.0540622286498547,12,9,2,0,F M S,RasenBallsport Leipzig,3,1.9363852851092815,5.979241356253624,3.9356320574879646
13885,Andréas Hountondji,9,485,3,2.4749275161884725,0,0.09602327086031437,12,3,1,0,F M S,St. Pauli,3,1.7171508981846273,1.1131643895059824,0
125,Maximilian Eggestein,10,900,2,1.4830500669777393,0,0.7103675156831741,11,5,1,0,M,Freiburg,2,1.4830500669777393,3.3351412415504456,2.1524945832788944
261,Julian Brandt,8,345,2,1.3255722243338823,2,1.6108672339469194,10,8,0,0,F M S,Borussia Dortmund,2,1.3255722243338823,2.4970962908118963,0.505832277238369
294,Gian-Luca Waldschmidt,6,205,2,1.8678196743130684,1,0.5775301139801741,8,4,0,0,F M S,FC Cologne,1,1.1100430116057396,1.5738274231553078,0.24685920681804419
419,Maximilian Mittelstädt,9,676,2,1.603735651820898,1,0.8454022035002708,12,9,2,0,D M S,VfB Stuttgart,1,0.8459589518606663,3.539279945194721,2.377986505627632
5969,Jean-Luc Dompe,9,647,2,0.916680802591145,0,2.1214941143989563,17,18,0,0,F M S,Hamburger SV,2,0.916680802591145,2.8534957468509674,0.8397861458361149
6273,Robin Koch,10,900,2,1.0804486703127623,0,0.16780284978449345,8,5,0,0,D,Eintracht Frankfurt,2,1.0804486703127623,3.03003016859293,2.878767017275095
6974,Mattias Svanberg,9,437,2,1.611812874674797,1,0.7046853676438332,12,4,1,1,M S,Wolfsburg,2,1.611812874674797,2.6221211552619934,1.5065654795616865
7879,Marius Bülter,8,492,2,1.7534991409629583,3,2.1384028159081936,13,10,1,0,F M S,FC Cologne,2,1.7534991409629583,4.150385100394487,1.927817652001977
8137,Maximilian Beier,9,581,2,1.4663075953722,1,0.8985606301575899,10,6,1,0,D F M S,Borussia Dortmund,2,1.4663075953722,3.7544733081012964,1.6136447135359049
8205,Jan Thielmann,7,478,2,1.4755111336708069,1,0.4418377038091421,14,5,1,0,F M,FC Cologne,2,1.4755111336708069,2.4724375922232866,0.7537006717175245
8317,Edmond Tapsoba,10,869,2,1.285417185164988,2,0.8406799118965864,8,5,1,0,D,Bayer Leverkusen,2,1.285417185164988,5.2683801501989365,4.8036239398643374
8989,Ansgar Knauff,10,415,2,1.6994972303509712,0,1.0081929378211498,12,9,2,0,F M S,Eintracht Frankfurt,2,1.6994972303509712,3.9423721618950367,1.7987503707408905
9069,Romano Schmid,10,872,2,2.9867434799671173,2,3.7102441675961018,11,25,1,0,F M,Werder Bremen,0,0.7134134471416473,4.609695099294186,2.0900983940809965
9350,Armindo Sieb,10,290,2,1.8650366347283125,0,0.43677946738898754,11,5,1,0,F S,Mainz 05,2,1.8650366347283125,2.385798677802086,0.15519080311059952
9689,Albert Sambi Lokonga,7,415,2,0.6255889870226383,0,0.4848722293972969,7,7,0,0,M S,Hamburger SV,2,0.6255889870226383,1.9497826546430588,1.2137812376022339
9860,Malik Tillman,6,435,2,1.3654553201049566,0,0.502272130921483,10,5,0,0,M S,Bayer Leverkusen,2,1.3654553201049566,2.7743946611881256,1.328207865357399
10585,Justin Njinmah,10,494,2,1.2747540567070246,0,0.5371346287429333,12,3,1,0,F M S,Werder Bremen,2,1.2747540567070246,2.2388041764497757,0.4448553528636694
10772,Karim Adeyemi,10,525,2,1.4755605030804873,1,1.79743648506701,16,8,2,0,F M S,Borussia Dortmund,2,1.4755605030804873,5.516438238322735,2.886393278837204
10830,Jean Négoce,9,450,2,1.3046110915020108,1,1.5364169217646122,11,10,0,0,F M S,Eintracht Frankfurt,2,1.3046110915020108,4.272277370095253,2.263574728742242
10860,Derry Scherhant,9,292,2,1.0191671131178737,0,0.35310501605272293,15,5,0,0,M S,Freiburg,2,1.0191671131178737,1.0479106530547142,0.2700618579983711
11484,Ibrahim Maza,8,383,2,2.010897681117058,0,0.5535466559231281,14,3,1,0,M S,Bayer Leverkusen,2,2.010897681117058,4.908888608217239,3.3611423149704933
11604,Mert Kömür,9,625,2,1.4553051851689816,2,1.0228372905403376,16,10,1,0,F M S,Augsburg,2,1.4553051851689816,2.2970417737960815,0.6999657731503248
11861,Stefan Schimmer,5,206,2,1.3155894353985786,0,0.4012663811445236,11,4,0,0,F S,FC Heidenheim,2,1.3155894353985786,2.3256495855748653,1.0290801599621773
12924,Marco Grüll,10,723,2,2.010787732899189,1,0.5858776271343231,20,11,3,0,F M S,Werder Bremen,2,2.010787732899189,4.515255659818649,2.89453661814332
12953,Igor Matanovic,8,169,2,0.9111249931156635,0,0.4831944778561592,7,2,0,0,S,Freiburg,1,0.15334832295775414,0.6968862945213914,0.13594568520784378
12983,Danel Sinani,10,763,2,1.4835658259689808,1,1.9860355937853456,20,18,2,0,F M S,St. Pauli,1,0.7257891409099102,4.068311795592308,2.5369982868433
13020,Bilal El Khannouss,8,630,2,0.8110526837408543,2,1.8580685667693615,17,19,2,0,F M S,VfB Stuttgart,2,0.8110526837408543,4.40744886174798,2.6225096210837364
13191,Assan Ouédraogo,10,480,2,2.020016646012664,3,1.9112558662891388,13,7,0,0,M S,RasenBallsport Leipzig,2,2.020016646012664,4.380347669124603,2.636318951845169
13850,Johan Bakayoko,9,574,2,1.5850097611546516,0,0.9515542164444923,14,8,1,0,F M S,RasenBallsport Leipzig,2,1.5850097611546516,4.1265289187431335,1.7124177291989326
13856,Christian Kofane,9,380,2,3.458536148071289,0,0.4644645154476166,16,7,3,0,F M S,Bayer Leverkusen,2,3.458536148071289,4.363195210695267,1.230193581432104
13860,Wouter Burger,9,742,2,0.9548898935317993,2,2.3661106787621975,8,13,2,0,M,Hoffenheim,2,0.9548898935317993,3.878616265952587,1.9592430517077446
14024,Adam Daghim,8,532,2,0.7027695775032043,0,0.051120955497026443,9,1,0,0,M S,Wolfsburg,2,0.7027695775032043,2.3895654752850533,1.7764110192656517
106,Waldemar Anton,10,900,1,0.2367716059088707,0,0.07141562271863222,5,2,1,0,D,Borussia Dortmund,1,0.2367716059088707,3.690270656719804,3.6499573830515146
153,Maximilian Arnold,9,810,1,0.15289387106895447,2,2.386532947421074,5,18,2,0,M,Wolfsburg,1,0.15289387106895447,2.1631424091756344,1.569094579666853
183,Jonathan Tah,9,793,1,0.12768197152763605,0,0.13149677217006683,3,2,1,0,D,Bayern Munich,1,0.12768197152763605,3.4796425327658653,3.3919596299529076
223,Joshua Kimmich,10,769,1,0.6150262635201216,2,1.4775721542537212,10,17,2,0,M S,Bayern Munich,1,0.6150262635201216,7.78241541236639,6.890572391450405
269,Dominik Kohr,9,734,1,0.7824521884322166,0,0.2894450891762972,7,5,3,1,D,Mainz 05,1,0.7824521884322166,1.7691081687808037,1.0621188804507256
320,Jonas Hofmann,7,278,1,1.2282777652144432,1,0.5226081013679504,9,5,0,0,M S,Bayer Leverkusen,1,1.2282777652144432,3.690694272518158,2.101497232913971
1139,Silvan Widmer,7,380,1,1.3683172278106213,0,0.019307833164930344,6,1,1,0,D S,Mainz 05,1,1.3683172278106213,1.6026787608861923,0.21505367942154408
1427,Kevin Diks,10,795,1,1.1566055715084076,0,0.1375088095664978,6,3,3,0,D S,Borussia M.Gladbach,0,0.3988288938999176,2.787863828241825,2.528365381062031
2693,Marius Wolf,8,336,1,0.5534719098359346,0,0.26952987909317017,4,4,1,0,D M S,Augsburg,1,0.5534719098359346,0.9713870622217655,0.24639315530657768
3455,Raphael Guerreiro,6,180,1,0.7470884174108505,2,1.3024370446801186,3,10,0,0,M S,Bayern Munich,1,0.7470884174108505,3.106661170721054,1.1622800529003143
5231,Florian Kainz,7,182,1,0.5622022375464439,0,0.18714051693677902,6,5,0,0,M S,FC Cologne,1,0.5622022375464439,1.4634969122707844,0.9601916670799255
5251,Rani Khedira,10,886,1,0.2743198648095131,0,0.5878738388419151,5,6,3,0,M,Union Berlin,1,0.2743198648095131,1.510786086320877,1.1320253536105156
5263,Lukas Kübler,8,570,1,1.1138731315732002,1,0.2924911379814148,7,4,1,0,D S,Freiburg,1,1.1138731315732002,1.4627449437975883,0.9776044692844152
5344,Hauke Wahl,9,810,1,0.25127848237752914,0,0.10110197588801384,3,3,0,0,D,St. Pauli,1,0.25127848237752914,0.7621408179402351,0.7431052848696709
5347,Jonas Föhrenbach,10,867,1,0.4574722871184349,1,0.7471877038478851,3,10,1,0,D S,FC Heidenheim,1,0.4574722871184349,1.4193966826424003,1.2368954559788108
5611,Martin Terrier,3,79,1,1.0656244195997715,0,0.2563486397266388,4,4,0,0,S,Bayer Leverkusen,1,1.0656244195997715,1.4509629756212234,0.3167458176612854
6109,Konrad Laimer,10,800,1,1.361141236498952,3,2.5208544190973043,8,18,4,0,D S,Bayern Munich,1,1.361141236498952,8.845248073339462,5.656515438109636
6449,Chris Führich,9,312,1,0.24284956231713295,1,0.6749786790460348,8,9,0,0,F M S,VfB Stuttgart,1,0.24284956231713295,1.7518101334571838,1.2933380901813507
6626,Joshua Vagnoman,8,540,1,0.980130510404706,1,0.5427667871117592,6,8,1,0,D M S,VfB Stuttgart,1,0.980130510404706,2.3527222126722336,0.9004997573792934
7264,Han-Noah Massengo,10,870,1,0.5387946860864758,1,0.7276644986122847,7,7,0,0,M,Augsburg,1,0.5387946860864758,2.561464624479413,1.3628961313515902
7934,Andreas Skov Olsen,8,365,1,0.19574299361556768,0,0.8937978446483612,7,7,1,0,M S,Wolfsburg,1,0.19574299361556768,2.4187796115875244,1.530781688168645
8643,Chrislain Matsima,10,900,1,0.390400767326355,1,0.5723620764911175,4,3,4,0,D,Augsburg,1,0.390400767326355,1.1831763442605734,1.1012055035680532
8846,Paul Nebel,8,693,1,1.2671906724572182,0,0.6267426572740078,8,11,2,1,M,Mainz 05,1,1.2671906724572182,2.2001215890049934,0.7100458554923534
8869,Ragnar Ache,10,320,1,2.4435425400733948,2,0.44485097751021385,10,4,1,0,F S,FC Cologne,1,2.4435425400733948,2.2735198847949505,0.20862767565995455
8965,Vladimir Coufal,10,898,1,0.16917894408106804,4,2.1879049027338624,6,14,1,0,D,Hoffenheim,1,0.16917894408106804,4.1943619176745415,2.8540069609880447
9202,Felix Nmecha,10,624,1,1.007596181705594,1,0.36291111819446087,10,4,0,0,M S,Borussia Dortmund,1,1.007596181705594,1.7265168502926826,1.3455770425498486
9356,Carney Chukwuemeka,7,286,1,1.1541885659098625,0,0.33153401874005795,7,6,0,0,F M S,Borussia Dortmund,1,1.1541885659098625,2.113493114709854,0.9713787846267223
9511,Castello Lukeba,9,810,1,0.7072320580482483,0,0.0265079103410244,4,1,0,0,D,RasenBallsport Leipzig,1,0.7072320580482483,4.11035792902112,4.0838500168174505
9724,David Raum,10,900,1,0.8401493467390537,1,2.236357320100069,10,30,2,0,D,RasenBallsport Leipzig,1,0.8401493467390537,5.4252590239048,4.386139541864395
9725,Angelo Stiller,10,772,1,1.8353695273399353,3,2.3175466610118747,4,16,0,0,M S,VfB Stuttgart,1,1.077592819929123,4.554832737892866,2.8577864430844784
9745,Dimitris Giannoulis,8,563,1,0.11665312945842743,0,0.32706551253795624,2,6,4,0,D S,Augsburg,1,0.11665312945842743,0.639797180891037,0.3053394965827465
9783,Jae-Sung Lee,8,676,1,1.4786864519119263,0,0.3934363592416048,13,4,1,0,F M,Mainz 05,1,1.4786864519119263,2.476068891584873,1.0404123216867447
9931,Lovro Majer,8,352,1,0.826442745514214,1,0.6680628415197134,6,11,1,0,M S,Wolfsburg,1,0.826442745514214,1.5906539037823677,0.2662130296230316
9986,Kristijan Jakic,8,628,1,0.22938233707100153,1,0.26729396916925907,5,5,1,0,D M S,Augsburg,1,0.22938233707100153,1.0647010374814272,0.6729426775127649
10048,Nicolas Jackson,8,304,1,1.2451923061162233,0,0.6294014286249876,5,6,0,0,F S,Bayern Munich,1,1.2451923061162233,1.9651553630828857,0.5660487608984113
10187,Jarell Quansah,8,710,1,0.8124640509486198,0,0.13933571428060532,3,3,3,0,D,Bayer Leverkusen,1,0.8124640509486198,2.830893127247691,2.4614192824810743
10497,Yannick Engelhardt,8,631,1,1.0267832577228546,1,0.3362322449684143,6,2,0,0,M S,Borussia M.Gladbach,1,1.0267832577228546,1.9075879622250795,1.3742657843977213
10550,Tom Rothe,9,420,1,0.9608342573046684,0,0.4488793909549713,7,3,1,1,D S,Union Berlin,1,0.9608342573046684,0.41445061191916466,0.17607390508055687
10728,Oscar Fraulo,4,30,1,0.7350285053253174,0,0,1,0,0,0,S,Borussia M.Gladbach,1,0.7350285053253174,0.8669984638690948,0.13196995854377747
10750,Rasmus Kristensen,7,534,1,0.5046610534191132,0,1.1517516449093819,5,4,3,0,D,Eintracht Frankfurt,1,0.5046610534191132,3.879567474126816,3.333068698644638
10792,Farès Chaïbi,9,649,1,0.8428324572741985,5,2.2468170803040266,7,18,1,0,M S,Eintracht Frankfurt,1,0.8428324572741985,4.423826798796654,1.9982847049832344
10863,Aaron Zehnter,7,541,1,0.5839883917942643,0,0.3943211957812309,5,6,0,0,D S,Wolfsburg,1,0.5839883917942643,2.484204014763236,1.5860095284879208
10946,Yan Couto,6,479,1,0.32217009365558624,1,0.9270164743065834,5,7,2,0,D M,Borussia Dortmund,1,0.32217009365558624,3.7458393946290016,2.6717323772609234
11354,Yuito Suzuki,5,288,1,0.9390811324119568,0,0.25433568842709064,5,4,0,0,M S,Freiburg,1,0.9390811324119568,1.1805408298969269,0.08588457107543945
11547,Aleksandar Pavlovic,8,357,1,0.3829314112663269,0,0.1822069138288498,1,2,1,0,M S,Bayern Munich,1,0.3829314112663269,2.302529238164425,1.919597826898098
11845,Phillip Tietz,8,141,1,0.6794694624841213,0,0.0798992533236742,5,3,2,0,S,Augsburg,1,0.6794694624841213,0.9624105282127857,0.26551533304154873
11847,Grant-Leon Ranos,5,28,1,0.36526086926460266,0,0,1,0,1,0,S,Borussia M.Gladbach,1,0.36526086926460266,0.36526086926460266,0
12053,Mikkel Kaufmann,7,363,1,0.7143451198935509,1,0.9153561890125275,8,2,1,0,F S,FC Heidenheim,1,0.7143451198935509,1.40792216360569,0.10937948524951935
12069,Junior Adamu,8,451,1,1.7867614552378654,1,1.1988488882780075,8,4,1,0,F S,Freiburg,1,1.7867614552378654,2.199668399989605,0.7052921615540981
12915,Philipp Sander,9,672,1,0.471981193870306,0,0.060616616159677505,9,1,1,0,D M S,Borussia M.Gladbach,1,0.471981193870306,3.638541644439101,3.502667000517249
12918,Kaishu Sano,10,900,1,0.32051648758351803,1,0.7585393562912941,8,5,0,0,M,Mainz 05,1,0.32051648758351803,2.1726901829242706,1.2927835434675217
12922,Samuel Essende,6,169,1,0.5235680043697357,0,0.2636554120108485,6,2,1,0,F S,Augsburg,1,0.5235680043697357,0.5370204327628016,0
12934,Shuto Machino,9,395,1,0.9972900301218033,0,0.46901651844382286,10,4,1,0,F S,Borussia M.Gladbach,1,0.9972900301218033,2.0147165954113007,0.8968867659568787
12941,Antonio Nusa,9,619,1,1.7566273286938667,1,1.4671400226652622,21,8,0,0,F M S,RasenBallsport Leipzig,1,1.7566273286938667,5.425868151709437,2.5097448248416185
12975,Eric Smith,10,900,1,0.36849690042436123,0,0.0936603806912899,4,3,2,0,D,St. Pauli,1,0.36849690042436123,2.1922957096248865,2.1741060707718134
12984,Adam Dzwigala,6,424,1,0.06307646632194519,0,0,1,0,3,0,D S,St. Pauli,1,0.06307646632194519,0.6169338002800941,0.6169338002800941
12986,Léo Scienza,2,180,1,0.1424524337053299,0,1.3223831057548523,4,3,0,0,M,FC Heidenheim,1,0.1424524337053299,1.1770203709602356,0.7020066827535629
12988,Sirlord Conteh,4,228,1,1.7836451679468155,1,0.490153968334198,5,6,1,0,F M S,FC Heidenheim,1,1.7836451679468155,1.5357967913150787,0.21061554551124573
13078,Chema Andres,7,393,1,0.6685897409915924,0,0.11091040167957544,4,4,0,0,M S,VfB Stuttgart,1,0.6685897409915924,2.5235836431384087,2.2982891723513603
13122,Nathaniel Brown,10,708,1,0.8733923695981503,2,1.3826066590845585,6,11,0,0,D M S,Eintracht Frankfurt,1,0.8733923695981503,2.965966448187828,1.4754869379103184
13149,Noahkai Banks,7,451,1,1.0004335064440966,0,0,4,0,2,0,D S,Augsburg,1,1.0004335064440966,0.8582534827291965,0.8261294513940811
13323,Budu Zivzivadze,7,358,1,2.1716021299362183,0,0.07982459291815758,7,2,0,1,F S,FC Heidenheim,1,2.1716021299362183,2.3725384324789047,0.19283756613731384
13424,Daniel Svensson,10,832,1,0.9899657219648361,0,1.0657987128943205,4,11,0,0,D M S,Borussia Dortmund,1,0.9899657219648361,5.120462203398347,3.8924239967018366
13427,Bazoumana Touré,10,821,1,1.7636682502925396,3,2.1479639876633883,13,13,1,0,D F M,Hoffenheim,1,1.7636682502925396,4.167862921953201,0.49829429388046265
13496,Karim Coulibaly,10,804,1,0.9836210906505585,0,0.05833400785923004,3,3,2,0,D S,Werder Bremen,1,0.9836210906505585,1.3320549260824919,1.2911018040031195
13573,Lennart Karl,8,209,1,1.3888569995760918,1,0.5416460912674665,13,6,0,0,M S,Bayern Munich,1,1.3888569995760918,2.876497805118561,1.2229142021387815
13725,Luka Vuskovic,8,720,1,0.6431073527783155,0,0.23963712342083454,5,6,1,0,D,Hamburger SV,1,0.6431073527783155,2.5265216007828712,2.361702620983124
13862,Adam Kölle,5,65,1,0.6129398345947266,0,0.03532744571566582,2,1,1,0,S,FC Heidenheim,1,0.6129398345947266,0.1584107019007206,0.03532744571566582
13865,Robin Fellhauer,10,764,1,0.46137528494000435,1,0.36148304492235184,9,6,1,0,D M S,Augsburg,1,0.46137528494000435,1.1988451071083546,0.5768547207117081
13884,Louis Oppie,10,900,1,0.8964363876730204,0,0.49633292853832245,11,5,0,0,D M,St. Pauli,1,0.8964363876730204,2.8704210557043552,1.5918948203325272
13910,Ísak Bergmann Jóhannesson,10,790,1,0.7225503176450729,0,1.0394718684256077,4,13,3,0,M S,FC Cologne,1,0.7225503176450729,4.113549914211035,3.1024310998618603
13919,Jens Castrop,7,351,1,0.5235079675912857,0,0.39905732311308384,4,5,1,1,D M S,Borussia M.Gladbach,1,0.5235079675912857,1.7873070016503334,1.1726278606802225
13925,Ransford Königsdörffer,10,710,1,3.762883113697171,0,0.4254722334444523,23,6,0,0,F S,Hamburger SV,1,3.005106443539262,3.183231817558408,0.2588830068707466
13973,Albian Hajdari,8,591,1,1.5066097900271416,0,0.1627357304096222,6,1,3,0,D S,Hoffenheim,1,1.5066097900271416,1.388863705098629,1.2906758524477482
13974,Isaac Schmidt,6,109,1,0.33116358518600464,0,0.24796243757009506,1,4,1,0,S,Werder Bremen,1,0.33116358518600464,1.4649282395839691,0.9657801501452923
40,Stefan Bell,8,326,0,0.1349625587463379,0,0.6033597439527512,3,3,1,0,D S,Mainz 05,0,0.1349625587463379,0.9277890529483557,0.397766238078475
65,Timo Werner,1,1,0,0,0,0,0,0,0,0,S,RasenBallsport Leipzig,0,0,0,0
73,Oliver Baumann,10,900,0,0,0,0,0,0,0,0,GK,Hoffenheim,0,0,0.9518954791128635,0.9518954791128635
75,Niklas Süle,1,47,0,0,0,0,0,0,0,0,D,Borussia Dortmund,0,0,0,0
126,Michael Zetterer,6,540,0,0,0,0,0,0,0,0,GK,Eintracht Frankfurt,0,0,1.301557658240199,1.301557658240199
129,Dominique Heintz,4,191,0,0,0,0.07533709704875946,0,1,0,0,D S,FC Cologne,0,0,0.2630793936550617,0.1877422984689474
140,Yannick Gerhardt,1,1,0,0,0,0,0,0,0,0,S,Wolfsburg,0,0,0,0
188,Kevin Kampl,3,3,0,0,0,0,0,0,0,0,S,RasenBallsport Leipzig,0,0,0,0
205,Mahmoud Dahoud,2,82,0,0.13773424923419952,0,0.043425142765045166,4,1,0,0,M S,Eintracht Frankfurt,0,0.13773424923419952,0.17431223392486572,0.09050863981246948
212,Nico Elvedi,10,900,0,0.026531418785452843,0,0.03428194671869278,1,2,2,0,D,Borussia M.Gladbach,0,0.026531418785452843,2.8773375414311886,2.843055572360754
217,Manuel Neuer,9,810,0,0,0,0,0,0,0,0,GK,Bayern Munich,0,0,3.4501005858182907,3.4501005858182907
239,Pascal Groß,9,514,0,0.8347828388214111,1,1.2707302495837212,8,10,0,0,M S,Borussia Dortmund,0,0.8347828388214111,4.189317710697651,2.9643815122544765
249,Danny da Costa,10,822,0,0.175904075615108,0,0.21196938585489988,4,5,2,0,D S,Mainz 05,0,0.175904075615108,1.1912660282105207,0.9899123851209879
262,Leonardo Bittencourt,7,163,0,0.020645244978368282,0,0.1779962908476591,2,2,1,0,M S,Werder Bremen,0,0.020645244978368282,1.179537070915103,1.154469221830368
315,Matthias Ginter,10,900,0,0.2393351998180151,0,0.448814757168293,5,4,1,0,D,Freiburg,0,0.2393351998180151,2.9267122708261013,2.6580171026289463
326,Pascal Stenzel,1,65,0,0.1482507735490799,0,0,2,0,1,0,D,VfB Stuttgart,0,0.1482507735490799,0.18946270644664764,0.04121193289756775
335,Leon Goretzka,9,621,0,0.4637542199343443,0,1.4973833039402962,6,7,3,0,M S,Bayern Munich,0,0.4637542199343443,5.164101303555071,4.629514531232417
370,Marvin Friedrich,2,114,0,0,0,0,0,0,0,0,D S,Borussia M.Gladbach,0,0,0.0967414528131485,0.0967414528131485
418,Niklas Stark,4,152,0,0,0,0,0,0,1,1,D S,Werder Bremen,0,0,0.1748052816838026,0.1748052816838026
422,Mario Götze,7,181,0,0.1702016294002533,0,0.6167894601821899,2,5,0,0,S,Eintracht Frankfurt,0,0.1702016294002533,0.9052140265703201,0.3486575409770012
449,Robin Zentner,8,698,0,0,0,0,0,0,2,1,GK,Mainz 05,0,0,0.5759131237864494,0.5759131237864494
604,Emre Can,1,90,0,0.012971769087016582,0,0,1,0,0,0,D,Borussia Dortmund,0,0.012971769087016582,0.11357863992452621,0.11357863992452621
646,Christian Eriksen,7,398,0,0.7676210068166256,1,0.16412739921361208,9,6,0,0,M S,Wolfsburg,0,0.7676210068166256,3.2537615820765495,2.5248493403196335
1055,Aleix García,10,810,0,1.045138344168663,2,1.309601178392768,12,12,1,0,M S,Bayer Leverkusen,0,1.045138344168663,6.7141219628974795,5.7885209498927
1678,Michy Batshuayi,4,45,0,0.0616835318505764,0,0,1,0,0,0,S,Eintracht Frankfurt,0,0.0616835318505764,0.0616835318505764,0
2253,Lucas Vázquez,4,240,0,0.381656289100647,1,1.1067195478826761,2,4,2,0,D S,Bayer Leverkusen,0,0.381656289100647,2.029647074639797,0.5412712171673775
2611,Philipp Lienhart,8,707,0,0.25997862219810486,0,0.12085419148206711,3,3,1,1,D,Freiburg,0,0.25997862219810486,2.094099363312125,2.0644902493804693
2639,Alexander Nübel,10,900,0,0,1,0.2247292697429657,0,2,0,0,GK,VfB Stuttgart,0,0,1.3115333914756775,1.2762313336133957
2665,Jeffrey Gouweleeuw,5,364,0,0.10657917894423008,0,0.15101958625018597,2,2,2,0,D S,Augsburg,0,0.10657917894423008,0.3490478117018938,0.3490478117018938
3314,Franck Honorat,7,518,0,0.3069155737757683,2,2.231731317937374,5,12,0,0,F M S,Borussia M.Gladbach,0,0.3069155737757683,2.467448800802231,0.6743273679167032
3347,Ellyes Skhiri,6,421,0,0.2566871643066406,0,0.0532404575496912,1,2,0,0,M S,Eintracht Frankfurt,0,0.2566871643066406,2.8488892149180174,2.795648731291294
3349,Ramy Bensebaini,9,763,0,0.14146871585398912,0,0.23229102790355682,6,6,3,0,D S,Borussia Dortmund,0,0.14146871585398912,4.492847196757793,4.392198596149683
4243,Christian Günter,6,350,0,0.026010848581790924,1,0.400828018784523,2,6,1,0,D S,Freiburg,0,0.026010848581790924,1.0235367603600025,0.8813375495374203
4250,Nicolas Höfler,3,20,0,0.028075704351067543,0,0,1,0,0,0,S,Freiburg,0,0.028075704351067543,0.36123427748680115,0.36123427748680115
4271,Janik Haberer,10,592,0,0.2866834029555321,1,0.6243340894579887,6,4,4,0,D M S,Union Berlin,0,0.2866834029555321,1.0791245177388191,0.34058110788464546
4312,Marnon Busch,10,488,0,0.34263147599995136,1,0.48592317290604115,3,3,1,0,D M S,FC Heidenheim,0,0.34263147599995136,1.696106307208538,0.9114910326898098
4376,Marvin Schwäbe,10,900,0,0,0,0.36419060826301575,0,1,0,0,GK,FC Cologne,0,0,2.251717023551464,1.887526385486126
5217,Anthony Jung,3,107,0,0,0,0.023486174643039703,0,1,0,0,D S,Freiburg,0,0,0.38472044467926025,0.38472044467926025
5238,Jordan Torunarigha,3,270,0,0,0,0,0,0,0,0,D,Hamburger SV,0,0,0.13574447110295296,0.13574447110295296
5241,Péter Gulácsi,10,900,0,0,0,0,0,0,0,0,GK,RasenBallsport Leipzig,0,0,2.9040729962289333,2.9040729962289333
5243,Dayotchanculle Upamecano,9,658,0,0.21279404312372208,0,0.4721163585782051,4,2,2,0,D S,Bayern Munich,0,0.21279404312372208,3.4110082611441612,3.3921680226922035
