id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
2496,Rodri,6,287,0,0.10182833485305309,0,0.0920630395412445,3,3,0,0,M S,Manchester City,0,0.10182833485305309,1.901040956377983,1.7739518135786057
2517,Martin Odegaard,6,193,0,0.16580358520150185,1,0.7574908211827278,4,3,0,0,M S,Arsenal,0,0.16580358520150185,1.2668863274157047,1.0461063385009766
2958,Oleksandr Zinchenko,3,255,0,0.0403057299554348,0,0.36187228560447693,3,3,0,0,D,Nottingham Forest,0,0.0403057299554348,0.9974335581064224,0.9462578147649765
3203,Issa Diop,3,229,0,0,0,0,0,0,1,0,D S,Fulham,0,0,0.6382313817739487,0.6382313817739487
3635,Bernardo Silva,11,645,0,0.06499067693948746,2,2.1297496557235718,1,11,2,0,M S,Manchester City,0,0.06499067693948746,4.159003760665655,3.0292052775621414
3697,Odsonne Edouard,1,1,0,0,0,0,0,0,0,0,S,Crystal Palace,0,0,0,0
4401,Emiliano Martinez,9,810,0,0,0,0,0,0,1,0,GK,Aston Villa,0,0,1.167368084192276,1.167368084192276
4422,Ashley Barnes,1,6,0,0,0,0,0,0,0,0,S,Burnley,0,0,0,0
5220,Kai Havertz,1,29,0,0,0,0,0,0,0,0,S,Arsenal,0,0,0.18898457288742065,0.18898457288742065
5232,Alexander Isak,4,264,0,1.4005520939826965,1,0.8188285231590271,6,1,0,0,F S,Liverpool,0,1.4005520939826965,2.3711809515953064,0.9481621384620667
5261,Kevin Danso,7,257,0,0,0,0,0,0,3,0,D S,Tottenham,0,0,0.324373584240675,0.324373584240675
5355,Jacob Bruun Larsen,9,419,0,0.2720748111605644,1,0.6244830824434757,6,3,0,0,M S,Burnley,0,0.2720748111605644,2.1252611503005028,1.4292708709836006
5552,Nick Pope,11,982,0,0,0,0,0,0,1,0,GK,Newcastle United,0,0,0.3765888959169388,0.3765888959169388
5584,Aaron Wan-Bissaka,7,569,0,0,0,0.1550980806350708,0,3,0,0,D M S,West Ham,0,0,0.48587775230407715,0.4045016020536423
5590,Tosin Adarabioyo,7,374,0,0.03566968813538551,0,0,1,0,1,0,D S,Chelsea,0,0.03566968813538551,1.7039565071463585,1.7039565071463585
5595,Daniel James,8,287,0,0.4940310902893543,0,0.36861894093453884,7,6,0,0,F S,Leeds,0,0.4940310902893543,0.9126323126256466,0.06474091112613678
5603,Aaron Ramsdale,1,8,0,0,0,0,0,0,0,0,S,Newcastle United,0,0,0,0
5743,Randal Kolo Muani,4,203,0,0.06208477169275284,0,0.05827964097261429,1,2,0,0,F S,Tottenham,0,0.06208477169275284,0.07602548599243164,0.05039970949292183
5789,Boubacar Kamara,9,648,0,0.21889698039740324,2,0.33667964208871126,3,7,3,0,M S,Aston Villa,0,0.21889698039740324,1.0294010899960995,0.8272939287126064
5956,Youri Tielemans,5,330,0,0.19549744203686714,1,0.26640279218554497,6,5,0,0,M S,Aston Villa,0,0.19549744203686714,1.0403523668646812,0.9577920660376549
5973,Kenny Tete,8,720,0,0.2257436290383339,0,0.17610117606818676,4,4,1,0,D,Fulham,0,0.2257436290383339,1.2625330202281475,0.9492662698030472
6048,Lewis Dunk,11,990,0,0.3525837045162916,0,0.030177410691976547,8,1,3,0,D,Brighton,0,0.3525837045162916,2.817651115357876,2.817651115357876
6080,Victor Lindelöf,3,9,0,0,0,0,0,0,0,0,S,Aston Villa,0,0,0.11445166915655136,0.11445166915655136
6098,Niclas Füllkrug,6,392,0,0.9451227933168411,0,0.3877217434346676,8,6,0,0,F S,West Ham,0,0.9451227933168411,0.8100216425955296,0.1229296624660492
6104,Will Hughes,9,443,0,0.14744075760245323,0,0.39992909505963326,3,7,3,0,M S,Crystal Palace,0,0.14744075760245323,2.918819736689329,2.6671839356422424
6122,Douglas Luiz,4,192,0,0.023048534989356995,0,0.5776349604129791,1,3,1,0,M,Nottingham Forest,0,0.023048534989356995,0.997801560908556,0.4774530716240406
6145,Daichi Kamada,9,773,0,0.5050842948257923,0,0.5366126503795385,9,6,0,0,M,Crystal Palace,0,0.5050842948257923,3.089121132157743,2.2341728629544377
6157,Timothy Castagne,7,410,0,0.31681764125823975,0,0.15272710751742125,4,3,0,0,D M S,Fulham,0,0.31681764125823975,1.3145303865894675,1.0073604620993137
6174,Nikola Milenkovic,11,990,0,0.30615082010626793,0,0.12305343151092529,6,1,1,0,D,Nottingham Forest,0,0.30615082010626793,1.5997789409011602,1.5997789409011602
6221,Pau Torres,8,599,0,0.09030137583613396,0,0,2,0,0,0,D S,Aston Villa,0,0.09030137583613396,1.2442155964672565,1.1768847592175007
6314,Joachim Andersen,10,851,0,0.3366329297423363,0,0.2841188907623291,4,2,0,0,D,Fulham,0,0.3366329297423363,2.6026273146271706,2.465179681777954
6326,Ibrahima Konaté,11,942,0,1.2168647963553667,0,0.6114864880219102,5,5,2,0,D,Liverpool,0,1.2168647963553667,3.3016929924488068,3.0587084591388702
6345,Jadon Sancho,4,77,0,0.48948914743959904,0,0.12621085345745087,4,2,0,0,S,Aston Villa,0,0.48948914743959904,0.670113630592823,0.18062446638941765
6369,Ethan Ampadu,9,790,0,0.201898911036551,0,0.05965100508183241,5,2,3,0,M,Leeds,0,0.201898911036551,2.2558967545628548,2.0641377158463
6492,Reiss Nelson,2,15,0,0.050453945994377136,0,0,1,0,0,0,S,Brentford,0,0.050453945994377136,0.050453945994377136,0
6532,Martin Dubravka,11,990,0,0,0,0,0,0,0,0,GK,Burnley,0,0,0.27718429639935493,0.27718429639935493
6630,Joe Willock,3,94,0,0.05826233699917793,0,0,1,0,0,0,M S,Newcastle United,0,0.05826233699917793,0,0
6665,Curtis Jones,9,316,0,0.22870978899300098,0,0.5257017947733402,4,3,1,0,M S,Liverpool,0,0.22870978899300098,1.9603212866932154,1.5998060628771782
6674,Rayan Ait Nouri,4,203,0,0.057533614337444305,0,0.1667600143700838,2,2,1,0,D S,Manchester City,0,0.057533614337444305,2.40728223323822,2.3497486114501953
6722,Konstantinos Mavropanos,6,485,0,0.29880134016275406,0,0,4,0,1,0,D S,West Ham,0,0.29880134016275406,1.2906143888831139,1.2906143888831139
6756,Dwight McNeil,3,45,0,0.2338213175535202,0,0.13025180995464325,2,1,0,0,S,Everton,0,0.2338213175535202,0.36407312750816345,0
6807,Jaka Bijol,3,266,0,0,0,0.12537430226802826,0,1,0,0,D,Leeds,0,0,0.7964177560061216,0.6710434388369322
6816,Jean-Clair Todibo,6,494,0,0,0,0.02197219245135784,0,1,1,0,D,West Ham,0,0,0.5061932634562254,0.484221076592803
6820,David Brooks,10,573,0,0.8111213594675064,1,2.27535467967391,16,8,3,0,M S,Bournemouth,0,0.8111213594675064,3.9788388572633266,1.402540497481823
6835,Tom Cairney,7,195,0,0.2845381647348404,0,0.12604107335209846,6,2,1,0,M S,Fulham,0,0.2845381647348404,1.0173526927828789,0.7450305260717869
6852,Matt Doherty,4,301,0,0.05208981782197952,0,0.054192230105400085,1,1,3,0,D,Wolverhampton Wanderers,0,0.05208981782197952,0.13373759388923645,0.07954536378383636
6888,William Saliba,10,719,0,0.4582015872001648,0,0.09533271938562393,2,1,0,0,D S,Arsenal,0,0.4582015872001648,3.0598233081400394,2.6693376637995243
6903,Matz Sels,11,990,0,0,0,0,0,0,1,0,GK,Nottingham Forest,0,0,0.9985628435388207,0.9985628435388207
6912,Pedro Porro,11,875,0,0.12092776782810688,1,1.607257429510355,4,13,1,0,D S,Tottenham,0,0.12092776782810688,3.257877815514803,2.999688632786274
6935,Naif Aguerd,2,180,0,0.0885777547955513,0,0,2,0,0,0,D,West Ham,0,0.0885777547955513,0.13815459609031677,0.13815459609031677
6937,Georginio Rutter,10,696,0,0.3871175069361925,2,1.7366446554660797,9,8,2,0,F M S,Brighton,0,0.3871175069361925,3.8830122500658035,2.02114917896688
6986,Hamed Junior Traore,1,13,0,0,1,0.09559009969234467,0,1,0,0,S,Bournemouth,0,0,0.09559009969234467,0
7075,Borna Sosa,1,1,0,0,0,0,0,0,0,0,S,Crystal Palace,0,0,0,0
7083,Christian Nørgaard,2,12,0,0.048741746693849564,0,0,1,0,0,0,S,Arsenal,0,0.048741746693849564,0.048741746693849564,0
7134,Marc Cucurella,11,912,0,0.32225253991782665,2,1.9965966362506151,9,15,2,0,D S,Chelsea,0,0.32225253991782665,5.4857256934046745,4.833340100944042
7208,Samuel Chukwueze,4,53,0,0.7482568770647049,1,0.3843463659286499,4,2,0,0,S,Fulham,0,0.7482568770647049,1.3110604286193848,0.5308049125596881
7218,Cristian Romero,9,742,0,0.6094977296888828,1,0.24317903816699982,3,2,4,0,D S,Tottenham,0,0.6094977296888828,2.921778440475464,2.197666436433792
7240,Benoit Badiashile Mukinayi,2,66,0,0,0,0,0,0,1,0,D S,Chelsea,0,0,0.03168066218495369,0.03168066218495369
7268,Bafode Diakite,8,720,0,0,0,0.08456607162952423,0,2,1,0,D,Bournemouth,0,0,3.065394841134548,3.030458278954029
7281,Diogo Dalot,9,602,0,0.1696458738297224,1,1.1023087399080396,3,9,0,0,D S,Manchester United,0,0.1696458738297224,2.583597607910633,1.7607159614562988
7298,Ben White,1,72,0,0.0184373389929533,0,0.060895293951034546,1,1,0,0,D,Arsenal,0,0.0184373389929533,0.20631606876850128,0.14542077481746674
7332,Max Kilman,11,990,0,1.1318565793335438,0,0.13866693526506424,5,3,3,0,D,West Ham,0,1.1318565793335438,0.9613788481801748,0.8555909674614668
7382,Dan Burn,11,978,0,0.03565345145761967,1,0.08876627776771784,2,3,3,1,D,Newcastle United,0,0.03565345145761967,1.3639749716967344,1.290827652439475
7432,Reinildo,8,662,0,0.07500615995377302,0,0,2,0,2,1,D,Sunderland,0,0.07500615995377302,0.9911900870501995,0.976196926087141
7546,Harvey Elliott,4,101,0,0.1672089472413063,0,0,3,0,0,0,M S,"Aston Villa,Liverpool",0,0.1672089472413063,0.5436927694827318,0.41253812797367573
7589,Wesley Fofana,5,316,0,0.0933707132935524,0,0,1,0,0,0,D S,Chelsea,0,0.0933707132935524,1.3697441667318344,1.3697441667318344
7702,Dean Henderson,11,990,0,0,0,0.015475641936063766,0,1,1,0,GK,Crystal Palace,0,0,1.237317357212305,1.237317357212305
7726,Ezri Konsa Ngoyo,10,876,0,0.02329982817173004,0,0.04962930828332901,1,1,0,1,D,Aston Villa,0,0.02329982817173004,1.9864863604307175,1.9368570894002914
7753,James Justin,5,70,0,0,0,0,0,0,1,0,S,Leeds,0,0,0.137452632188797,0.137452632188797
7762,Jean-Ricner Bellegarde,10,486,0,0.3824873371049762,0,0.21844402328133583,11,3,1,0,F M S,Wolverhampton Wanderers,0,0.3824873371049762,1.454263317398727,1.1227913908660412
7814,Taiwo Awoniyi,4,125,0,0.17148704826831818,0,0.14048615097999573,3,2,0,0,F S,Nottingham Forest,0,0.17148704826831818,0.23436452448368073,0
7904,Caoimhin Kelleher,11,990,0,0,0,0.025028405711054802,0,1,1,0,GK,Brentford,0,0,1.3835948389023542,1.3585664331912994
7943,Igor Julio,3,4,0,0,0,0.018099337816238403,0,1,0,0,S,West Ham,0,0,0.018099337816238403,0.018099337816238403
7958,Sandro Tonali,11,886,0,0.370648805052042,1,1.714543890208006,12,14,0,0,M S,Newcastle United,0,0.370648805052042,2.885377887636423,2.011986266821623
8000,Ilia Gruev,5,198,0,0,0,0,0,0,1,0,M S,Leeds,0,0,0.1876790001988411,0.1876790001988411
8006,Evann Guessand,10,428,0,0.6572799533605576,0,0.1410169079899788,3,2,0,0,M S,Aston Villa,0,0.6572799533605576,0.647270243614912,0.46417562291026115
8044,Joshua Zirkzee,4,77,0,1.2398620322346687,0,0.027649320662021637,8,1,0,0,S,Manchester United,0,1.2398620322346687,2.5597498565912247,1.3241303637623787
8056,Arnaud Kalimuendo Muinga,6,57,0,0.2120346575975418,0,0.011348750442266464,3,1,0,0,S,Nottingham Forest,0,0.2120346575975418,0.2616480737924576,0.04961341619491577
8150,Anthony Gordon,7,486,0,1.894623901695013,0,1.0911123603582382,14,7,0,1,F,Newcastle United,0,1.894623901695013,3.667834620922804,1.281686656177044
8211,Amine Adli,8,185,0,0.12788135558366776,0,0.19064166769385338,2,4,0,0,M S,Bournemouth,0,0.12788135558366776,0.31554345414042473,0.1276351697742939
8252,Nicolás Domínguez,3,116,0,0,0,0.15391955897212029,0,3,1,0,M S,Nottingham Forest,0,0,0.20379867404699326,0.12069186940789223
8267,Guido Rodríguez,2,81,0,0.024249104782938957,0,0,1,0,0,0,M S,West Ham,0,0.024249104782938957,0.26646556705236435,0.24221646040678024
8285,Sander Berge,11,961,0,0.23731718212366104,0,0.6513457130640745,3,7,2,0,M,Fulham,0,0.23731718212366104,2.396580792963505,1.664019525051117
8351,Ki-Jana Hoever,5,263,0,0.00923213642090559,0,0.13831201568245888,1,3,0,0,D S,Wolverhampton Wanderers,0,0.00923213642090559,0.9893896132707596,0.8418454639613628
8378,Malick Thiaw,8,632,0,0.6398295778781176,0,0.6320949792861938,7,1,1,0,D S,Newcastle United,0,0.6398295778781176,1.1946823317557573,0.7360746432095766
8379,Alexis Mac Allister,10,671,0,0.5875066742300987,2,1.213772028684616,9,8,1,0,M S,Liverpool,0,0.5875066742300987,3.6396553441882133,2.64493340998888
8384,Armando Broja,5,62,0,0,0,0,0,0,0,0,S,Burnley,0,0,0.19339396059513092,0.19339396059513092
8393,Omar Marmoush,6,172,0,0.922539547085762,1,1.0597835183143616,7,3,0,0,F M S,Manchester City,0,0.922539547085762,1.8916087001562119,0.1493370234966278
8397,Florian Wirtz,11,715,0,1.46932989731431,0,1.0760097950696945,12,16,1,0,M S,Liverpool,0,1.46932989731431,5.535721719264984,3.606668159365654
8430,Chris Richards,11,990,0,0.18632581643760204,0,0.24868161976337433,4,3,0,0,D,Crystal Palace,0,0.18632581643760204,1.7440351312980056,1.6061296304687858
8489,Jorge Cuenca,3,174,0,0,0,0,0,0,0,0,D S,Fulham,0,0,0.22743036597967148,0.22743036597967148
8635,Sven Botman,9,656,0,0.17865289747714996,0,0.5999382883310318,2,3,0,0,D S,Newcastle United,0,0.17865289747714996,0.7966888044029474,0.7042073458433151
8640,Adrien Truffert,11,970,0,0.15480928868055344,1,0.6680842414498329,5,8,2,0,D,Bournemouth,0,0.15480928868055344,2.8489765729755163,2.1473572850227356
8700,Xavi Simons,8,567,0,0.22719540633261204,1,0.7939793430268764,5,6,2,0,F M S,Tottenham,0,0.22719540633261204,1.3364081680774689,0.9944438794627786
8717,Pascal Struijk,9,724,0,0.5395675823092461,0,0.03986091446131468,8,2,1,0,D S,Leeds,0,0.5395675823092461,0.7342675803229213,0.5743553973734379
8720,Jack Harrison,10,231,0,0.43386831134557724,0,0.3380284607410431,6,1,0,0,F S,Leeds,0,0.43386831134557724,1.0663754409179091,0.32905645575374365
8780,Joël Veltman,5,340,0,0,0,0.05745750293135643,0,1,3,0,D S,Brighton,0,0,0.528975136578083,0.4715176299214363
8808,Wataru Endo,4,31,0,0,1,0.13890482485294342,0,1,1,0,S,Liverpool,0,0,0.2620159834623337,0.12311115860939026
8812,Sasa Kalajdzic,1,11,0,0,0,0,0,0,0,0,S,Wolverhampton Wanderers,0,0,0,0
8831,Iyenoma Destiny Udogie,7,332,0,0.010849026031792164,1,0.5320816617459059,1,5,0,0,D S,Tottenham,0,0.010849026031792164,1.3347307853400707,1.129926335066557
8853,Maxence Lacroix,11,990,0,1.1816820930689573,1,0.6158778071403503,6,2,1,0,D,Crystal Palace,0,1.1816820930689573,3.37979094684124,2.7529947785660625
8858,Guglielmo Vicario,11,990,0,0,0,0,0,0,0,0,GK,Tottenham,0,0,1.6028821170330048,1.6028821170330048
8868,Liam Delap,4,163,0,0.3689861483871937,0,0,5,0,0,0,F S,Chelsea,0,0.3689861483871937,1.939671128988266,1.5706849694252014
8875,Tolu Arokodare,7,195,0,0.40768109261989594,0,0.290688157081604,6,1,0,0,F S,Wolverhampton Wanderers,0,0.40768109261989594,1.100395992398262,0.47503122314810753
8920,Dilane Bakwa,4,168,0,0.14998166263103485,0,0.3195057734847069,3,5,0,0,M S,Nottingham Forest,0,0.14998166263103485,0.6317077688872814,0.3658992163836956
8940,Antonee Robinson,3,41,0,0,0,0.07385880500078201,0,1,0,0,S,Fulham,0,0,0.6864679530262947,0.6864679530262947
8941,Jacob Ramsey,5,180,0,0.05618707090616226,0,0.31027666106820107,1,6,1,0,M S,Newcastle United,0,0.05618707090616226,0.4418035950511694,0.3313862457871437
8942,Aaron Hickey,6,254,0,0.1281345784664154,0,0.6038424372673035,3,1,1,0,D S,Brentford,0,0.1281345784664154,0.6008479967713356,0.5277394652366638
8961,Rúben Dias,11,901,0,0.06972702592611313,0,0.022162409499287605,2,1,0,0,D S,Manchester City,0,0.06972702592611313,5.938708456233144,5.916546078398824
8969,Florentino Luís,8,654,0,0.853070579469204,1,0.15061635710299015,5,5,1,0,M S,Burnley,0,0.853070579469204,1.3227339871227741,0.9387980895116925
9024,Yeremi Pino,9,552,0,1.6908291932195425,0,1.6586372507736087,12,8,2,0,M S,Crystal Palace,0,1.6908291932195425,3.93202483933419,1.0179407820105553
9077,James Trafford,3,270,0,0,0,0,0,0,0,0,GK,Manchester City,0,0,1.4181099254637957,1.4181099254637957
9098,Robert Sánchez,11,904,0,0,0,0.19104263186454773,0,2,2,1,GK,Chelsea,0,0,4.221151292324066,4.030108645558357
9205,Jayden Bogle,11,970,0,0.6565954647958279,0,0.5195110403001308,8,3,2,0,D,Leeds,0,0.6565954647958279,2.6575944032520056,1.8645524736493826
9272,Filip Jorgensen,1,85,0,0,0,0,0,0,0,0,S,Chelsea,0,0,0,0
9328,Jeremie Frimpong,4,71,0,0.09516934491693974,0,0.5381103157997131,2,1,0,0,D S,Liverpool,0,0.09516934491693974,0.644782904535532,0.5652611143887043
9487,Maxime Estève,11,987,0,0.1381386984139681,0,0.6465841736644506,4,3,0,0,D,Burnley,0,0.1381386984139681,0.6458724588155746,0.6003347560763359
9492,Crysencio Summerville,9,671,0,0.6165236830711365,1,0.2501373589038849,12,4,3,0,F M S,West Ham,0,0.6165236830711365,1.6482818722724915,1.0624578464776278
9512,Valentino Livramento,6,534,0,0,1,0.3578917309641838,0,3,0,0,D,Newcastle United,0,0,2.096921145915985,1.7542267143726349
9524,Anthony Elanga,11,390,0,0.707071278244257,0,0.3694872446358204,4,7,0,0,F S,Newcastle United,0,0.707071278244257,1.410781666636467,0.3546154759824276
9554,Tim Iroegbunam,8,344,0,0.11947858985513449,1,0.5035977959632874,3,1,4,0,M S,Everton,0,0.11947858985513449,1.2997739911079407,0.6871906444430351
9558,Hannibal Mejbri,10,290,0,0.17481498653069139,1,0.7295660674571991,4,3,1,0,M S,Burnley,0,0.17481498653069139,1.329735092818737,0.8484943211078644
9614,Marco Bizot,2,180,0,0,0,0,0,0,1,0,GK,Aston Villa,0,0,0.5747163221240044,0.5747163221240044
9676,David Raya,11,990,0,0,0,0.049500007182359695,0,1,1,0,GK,Arsenal,0,0,1.7636128067970276,1.714112799614668
9677,Kristoffer Ajer,7,378,0,0.7802900746464729,1,0.6487218737602234,7,1,0,0,D S,Brentford,0,0.7802900746464729,1.9407345559448004,0.5986307617276907
9678,Ethan Pinnock,2,163,0,0,0,0,0,0,1,0,D,Brentford,0,0,0.10905151441693306,0.10905151441693306
9679,Rico Henry,8,170,0,0.10969795286655426,0,0.07513508200645447,2,1,1,0,D S,Brentford,0,0.10969795286655426,0.13815180957317352,0.06301672756671906
9680,Vitaly Janelt,7,120,0,0.12715812027454376,0,0.07863311283290386,2,2,0,0,S,Brentford,0,0.12715812027454376,0.2849253360182047,0.10574060119688511
9681,Frank Onyeka,6,68,0,0,1,0.3706037104129791,0,1,0,0,S,Brentford,0,0,0.3706037104129791,0.3706037104129791
9693,Giorgi Mamardashvili,5,450,0,0,0,0,0,0,0,0,GK,Liverpool,0,0,1.884380653500557,1.884380653500557
