id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
9218,Juan Iglesias,11,911,1,0.6108950125053525,0,0.2646779492497444,5,3,1,0,D M S,Getafe,1,0.6108950125053525,1.8201102018356323,1.5828488525003195
9241,Alfon,6,197,1,0.5529619604349136,0,0.1707763820886612,5,3,0,0,D M S,Sevilla,1,0.5529619604349136,0.9211008884012699,0.1973625309765339
9809,José Ángel Carmona,11,914,1,0.4875186216086149,3,1.2536357566714287,7,7,5,0,D S,Sevilla,1,0.4875186216086149,3.6543919518589973,2.5685565415769815
9812,Isi Palazón,12,843,1,1.7045973176136613,2,1.62734941765666,15,14,4,0,F M S,Rayo Vallecano,0,0.9613197036087513,4.703112229704857,2.7872435115277767
10078,Hugo Álvarez,7,336,1,0.05165326967835426,0,0.19922693446278572,1,6,0,0,D F S,Celta Vigo,1,0.05165326967835426,1.3019337356090546,1.1027067601680756
10200,Rafa Marín,9,810,1,0.1847507283091545,0,0.06169832497835159,3,1,1,0,D,Villarreal,1,0.1847507283091545,4.178299643099308,4.178299643099308
10273,Iker Benito,5,147,1,0.3859800510108471,0,0.14492438361048698,2,2,1,0,M S,Osasuna,1,0.3859800510108471,0.672303281724453,0.24680110812187195
10364,Nahuel Tenaglia,11,990,1,0.9906470952555537,0,0.019095754250884056,9,1,1,0,D,Alaves,1,0.9906470952555537,1.8261009864509106,1.6781250908970833
10388,Luka Ilic,11,531,1,1.162211550399661,0,0.0591045543551445,4,1,2,1,F M S,Real Oviedo,1,1.162211550399661,1.0812596678733826,0.4379870444536209
10494,Pablo Barrios Rivas,11,864,1,1.0382824204862118,0,0.6133470609784126,14,8,0,0,M S,Atletico Madrid,1,1.0382824204862118,6.587490439414978,5.3730562925338745
10576,Álvaro Fernández,12,1073,1,0.19178425520658493,0,0.9664501845836639,6,15,2,0,D,Real Madrid,1,0.19178425520658493,6.788218140602112,5.934737514704466
10716,Manor Solomon,4,101,1,0.608427070081234,1,0.471932552754879,2,2,0,0,M S,Villarreal,1,0.608427070081234,2.177966743707657,1.1689640581607819
10944,Fran Pérez,9,372,1,0.4210580587387085,0,1.4686790676787496,4,8,0,0,F M S,Rayo Vallecano,1,0.4210580587387085,3.2984000109136105,1.8107269238680601
10949,Arnau Martinez,11,705,1,0.6561974808573723,1,0.08434558659791946,2,1,3,0,D M S,Girona,1,0.6561974808573723,2.082354098558426,2.082354098558426
10952,Joel Roca,9,609,1,1.2410602793097496,0,0.6541296504437923,15,6,0,0,F M S,Girona,1,1.2410602793097496,2.409346178174019,0.5980958230793476
10974,Samú Costa,10,681,1,0.44302133563905954,0,0.6034318534657359,10,4,3,0,M S,Mallorca,1,0.44302133563905954,2.74622998572886,1.8973043449223042
11087,Pep Chavarría,12,1011,1,0.35980976186692715,2,1.8043069951236248,8,11,3,0,D S,Rayo Vallecano,1,0.35980976186692715,6.224369294941425,4.283979669213295
11186,Alvaro Rodríguez,10,544,1,2.799782397225499,2,0.8277952298521996,16,8,0,0,F S,Elche,1,2.799782397225499,3.290798120200634,0.6547896768897772
11216,Rodrigo Mendoza,9,544,1,0.5251988545060158,0,0.45781625248491764,9,8,2,0,F M S,Elche,1,0.5251988545060158,2.0949926171451807,1.4871213287115097
11322,Viktor Tsygankov,6,405,1,0.5922612398862839,1,0.7398618757724762,3,7,0,0,F M S,Girona,1,0.5922612398862839,1.3932965695858002,0.3393546212464571
12263,Mikel Jauregizar,12,1072,1,0.6057548597455025,0,0.6068737935274839,14,8,2,0,M,Athletic Club,1,0.6057548597455025,3.2118932139128447,2.23927428945899
12643,Javier Rueda,7,365,1,0.46578601747751236,2,1.457190627232194,4,4,2,0,D S,Celta Vigo,1,0.46578601747751236,2.3690552450716496,2.0193161703646183
12726,Christantus Uche,3,270,1,1.4415657743811607,1,0.6371117904782295,6,4,1,0,F,Getafe,1,1.4415657743811607,2.1472005546092987,0.06852305494248867
12742,Peque,9,237,1,0.21618396043777466,0,0.1308546494692564,5,4,4,0,M S,Sevilla,1,0.21618396043777466,1.2578825242817402,1.0389480367302895
12790,Abel Bretones,10,900,1,0.327968118712306,0,0.3680211678147316,6,8,2,1,D M,Osasuna,1,0.327968118712306,1.2299575209617615,0.7978797219693661
13048,Orri Óskarsson,3,110,1,0.9246834293007851,0,0.32868972420692444,3,1,0,0,F S,Real Sociedad,1,0.9246834293007851,1.253373183310032,0
13279,Víctor Muñoz,12,874,1,1.1347715854644775,1,0.3507189676165581,21,7,2,0,F M S,Osasuna,1,1.1347715854644775,1.9456423297524452,0.6974708922207355
13335,Goduine Koyalipou,8,144,1,1.0704331267625093,0,0.35875242948532104,7,1,1,0,F S,Levante,1,1.0704331267625093,1.356773080304265,0
13417,Maroan Sannadi,8,246,1,0.9551242720335722,0,0.5883069485425949,7,2,2,0,F S,Athletic Club,1,0.9551242720335722,1.5783750098198652,0.034943751990795135
13620,Miguel Román,4,171,1,0.8904707860201597,0,0.17086338996887207,5,2,3,0,M S,Celta Vigo,1,0.8904707860201597,1.2805709689855576,0.2512451335787773
13627,Alejandro Rego,7,101,1,0.2025739699602127,0,0.04588158056139946,3,1,0,0,S,Athletic Club,1,0.2025739699602127,0.5400658659636974,0.45463886857032776
13700,Alberto Reina,11,649,1,0.24208167381584644,0,0.5671705454587936,6,5,2,1,M S,Real Oviedo,1,0.24208167381584644,1.069609871134162,0.43868764489889145
13705,Federico Viñas,10,504,1,1.6711616404354572,0,0.25068147480487823,8,4,2,1,F M S,Real Oviedo,0,0.9278840310871601,1.1025919765233994,0.27563944831490517
13847,Franco Mastantuono,9,556,1,1.8385890275239944,0,1.242712700739503,18,7,3,0,D F M S,Real Madrid,1,1.8385890275239944,3.593080684542656,2.012023691087961
13936,Jon Gorrotxategi,11,888,1,0.628998507745564,0,0.16106627974659204,7,4,4,0,M S,Real Sociedad,1,0.628998507745564,3.16811141371727,2.851282499730587
13983,David Carmo,9,721,1,0.8218948282301426,0,0.035605039447546005,5,1,3,0,D S,Real Oviedo,1,0.8218948282301426,1.2632859498262405,0.7086667567491531
13996,Tani Oluwaseyi,9,404,1,2.74142836779356,1,1.2470355704426765,11,3,0,0,F S,Villarreal,1,2.74142836779356,4.186014637351036,0.19755075126886368
14050,Kervin Arriaga,9,554,1,0.1601848490536213,0,0.10146134346723557,4,2,1,0,M S,Levante,1,0.1601848490536213,1.3323896005749702,1.182547852396965
14059,Alemão,9,516,1,2.0561805367469788,0,0.13200683519244194,13,3,0,0,F S,Rayo Vallecano,1,2.0561805367469788,2.265781454741955,0.18706084415316582
200,Andreas Christensen,8,303,0,0.12629129365086555,0,0.015875261276960373,2,1,1,0,D S,Barcelona,0,0.12629129365086555,2.0094043612480164,1.9935290962457657
250,Ørjan Nyland,4,360,0,0,0,0,0,0,1,0,GK,Sevilla,0,0,0.7688105702400208,0.7688105702400208
308,Ricardo Rodríguez,7,497,0,0.12401090748608112,1,0.42424367368221283,2,4,0,0,D S,Real Betis,0,0.12401090748608112,1.3755266815423965,1.0556081533432007
323,Adnan Januzaj,6,129,0,0.0887748971581459,0,0.13542314618825912,1,2,1,0,F S,Sevilla,0,0.0887748971581459,0.4620729051530361,0.3030882105231285
375,Odisseas Vlachodimos,8,720,0,0,0,0,0,0,1,0,GK,Sevilla,0,0,1.143914584070444,1.143914584070444
391,David Alaba,3,56,0,0.04562300071120262,0,0,1,0,0,0,D S,Real Madrid,0,0.04562300071120262,0.3971622586250305,0.3971622586250305
492,Héctor Bellerín,12,964,0,0.20112952589988708,2,2.3483105786144733,3,17,1,0,D S,Real Betis,0,0.20112952589988708,5.440518207848072,3.918794684112072
548,Daley Blind,12,959,0,0,0,0.24162574671208858,0,5,1,0,D S,Girona,0,0,3.5894432086497545,3.486941860988736
565,Nyom,3,10,0,0,0,0,0,0,1,1,S,Getafe,0,0,0,0
680,Thibaut Courtois,12,1080,0,0,0,0,0,0,0,0,GK,Real Madrid,0,0,2.4487248808145523,2.4487248808145523
681,César Azpilicueta,7,501,0,0,0,0.023224851116538048,0,1,2,0,D,Sevilla,0,0,1.0061694867908955,0.9829446412622929
897,Juanmi,2,20,0,0,0,0,0,0,0,0,S,Getafe,0,0,0.03571551665663719,0.03571551665663719
965,Santiago Cazorla,7,171,0,0,0,0.2689889445900917,0,3,0,0,M S,Real Oviedo,0,0,0.6486953273415565,0.6486953273415565
973,Paulo Gazzaniga,11,942,0,0,0,0,0,0,0,1,GK,Girona,0,0,0.33567497320473194,0.33567497320473194
1244,Wojciech Szczesny,6,540,0,0,0,0,0,0,0,0,GK,Barcelona,0,0,2.2537071891129017,2.2537071891129017
1450,Umar Sadiq,3,36,0,0.04841858148574829,0,0.3074158728122711,2,1,0,0,S,Real Sociedad,0,0.04841858148574829,0.3074158728122711,0
1621,Marcos Alonso,9,721,0,0.25087095238268375,0,0.28308406472206116,6,4,2,0,D S,Celta Vigo,0,0.25087095238268375,3.473219096660614,3.3842162787914276
1739,Eric Bailly,3,270,0,0.03043759986758232,0,0,1,0,1,0,D,Real Oviedo,0,0.03043759986758232,0.13238641619682312,0.13238641619682312
1762,Ovie Ejaria,5,160,0,0.05993879213929176,0,0.07512999325990677,2,1,1,0,M S,Real Oviedo,0,0.05993879213929176,0.3157694786787033,0.2924664430320263
1791,Trent Alexander-Arnold,5,156,0,0.042229678481817245,0,0.020414229482412338,2,1,0,0,D S,Real Madrid,0,0.042229678481817245,0.4637221246957779,0.4637221246957779
1822,Antonio Rüdiger,1,90,0,0.05588873475790024,0,0,1,0,0,0,D,Real Madrid,0,0.05588873475790024,0.2581407427787781,0.20225201547145844
1830,Ionut Radu,12,1080,0,0,0,0,0,0,0,0,GK,Celta Vigo,0,0,1.9644659087061882,1.9644659087061882
1857,David López,3,207,0,0.6544463038444519,0,0,1,0,0,0,D S,Girona,0,0.6544463038444519,0.6020162813365459,0.6020162813365459
2107,Pau López,7,630,0,0,0,0,0,0,1,0,GK,Real Betis,0,0,0.4457352627068758,0.4457352627068758
2163,Diego Llorente,1,51,0,0,0,0,0,0,0,0,D,Real Betis,0,0,0,0
2183,Rubén García,10,518,0,0.35074783116579056,2,1.9692345894873142,6,11,0,0,F M S,Osasuna,0,0.35074783116579056,1.4528552889823914,0.5320602208375931
2198,Moi Gómez,10,712,0,0.21469936333596706,0,0.7259807605296373,6,7,1,0,M S,Osasuna,0,0.21469936333596706,2.203856475651264,1.4741343799978495
2228,Aritz Elustondo,4,90,0,0,0,0,0,0,0,0,D S,Real Sociedad,0,0,0.07473788410425186,0.07473788410425186
2229,Yuri,12,1031,0,0.22371130529791117,0,0.27638110518455505,8,6,1,0,D S,Athletic Club,0,0.22371130529791117,2.2899028286337852,2.1375886481255293
2260,Daniel Carvajal,7,375,0,0.14130344334989786,0,0.5882058218121529,2,2,0,0,D S,Real Madrid,0,0.14130344334989786,1.942680962383747,1.22453261166811
2261,Jan Oblak,12,1080,0,0,0,0,0,0,0,0,GK,Atletico Madrid,0,0,2.3100708462297916,2.3100708462297916
2269,Koke,11,771,0,0.1067285556346178,2,0.9949057511985302,3,12,3,0,M S,Atletico Madrid,0,0.1067285556346178,5.46136337518692,4.80720847286284
2278,Giménez,4,360,0,0.7013859078288078,0,0,6,0,1,0,D,Atletico Madrid,0,0.7013859078288078,1.9847574010491371,1.9847574010491371
2280,Jonny,12,1073,0,0.10065094009041786,0,0.38446195237338543,4,9,2,0,D,Alaves,0,0.10065094009041786,2.9704191870987415,2.8225463442504406
2328,Thomas Partey,11,557,0,0.3256993256509304,0,0.08253680169582367,8,3,0,0,M S,Villarreal,0,0.3256993256509304,2.12400458753109,1.8347730413079262
2346,Aarón,12,1080,0,0,0,0,0,0,1,0,GK,Real Oviedo,0,0,0.4041987005621195,0.4041987005621195
2353,Pedro Bigas,10,857,0,0.13080935552716255,1,0.1442952137440443,3,3,1,0,D,Elche,0,0.13080935552716255,3.728058595210314,3.5973468609154224
2378,Daniel Parejo,10,343,0,0.0974603071808815,0,0.5844071628525853,1,6,2,0,M S,Villarreal,0,0.0974603071808815,1.6838479861617088,1.1903554797172546
2385,Mat Ryan,10,900,0,0,0,0,0,0,1,0,GK,Levante,0,0,0.9737481325864792,0.9737481325864792
2403,Íñigo Lekue,3,125,0,0.07914415001869202,0,0,2,0,0,0,D S,Athletic Club,0,0.07914415001869202,0.4474404454231262,0.3682962954044342
2415,David Soria,12,1080,0,0,0,0.046500302851200104,0,1,1,0,GK,Getafe,0,0,0.4361315965652466,0.4361315965652466
2417,Igor Zubeldia,12,1080,0,0.20646774396300316,0,0.22531399317085743,4,4,4,0,D,Real Sociedad,0,0.20646774396300316,2.8302282467484474,2.8302282467484474
2446,Dani Ceballos,9,288,0,0.05600868724286556,0,0.4045683220028877,2,6,0,0,M S,Real Madrid,0,0.05600868724286556,3.286752812564373,2.99118459969759
2456,Omar Mascarell,6,270,0,0,0,0.02346600592136383,0,1,1,0,M S,Mallorca,0,0,0.5929823219776154,0.5695163160562515
2479,Toni Lato,4,167,0,0,0,0.05554426275193691,0,2,0,0,D S,Mallorca,0,0,0.1499849259853363,0.1499849259853363
2498,Aymeric Laporte,8,650,0,0.1376896444708109,1,0.2813205122947693,3,1,1,0,D S,Athletic Club,0,0.1376896444708109,1.6478180810809135,1.3557128515094519
2505,José Gayá,10,758,0,0,0,0.8757889736443758,0,9,3,1,D,Valencia,0,0,1.6638009827584028,0.8084427462890744
2509,Dimitri Foulquier,7,630,0,0.03013024292886257,0,0.06820591539144516,1,1,0,0,D,Valencia,0,0.03013024292886257,1.8008779808878899,1.7326720636337996
2518,Marcos Llorente,12,1080,0,1.2677675560116768,3,2.5622978433966637,7,10,3,0,D,Atletico Madrid,0,1.2677675560116768,9.126288803294301,6.783512743189931
2521,Alfonso,9,445,0,0.3084215857088566,1,1.4327809065580368,5,8,2,0,D S,Villarreal,0,0.3084215857088566,3.0061019994318485,2.014874268323183
2551,Pepelu,10,722,0,0.37698978185653687,0,0.3874891996383667,8,7,1,0,M S,Valencia,0,0.37698978185653687,1.4784684935584664,1.166743046604097
2555,Remiro,12,1080,0,0,0,0.11235834658145905,0,3,0,0,GK,Real Sociedad,0,0,2.5502043664455414,2.4378460124135017
2584,Raíllo,12,1080,0,0.4617947405204177,0,0.021092036738991737,8,1,2,0,D,Mallorca,0,0.4617947405204177,2.251892652362585,2.174391955137253
2597,Dani Calvo,6,540,0,0,0,0,0,0,2,0,D,Real Oviedo,0,0,0.45240763388574123,0.45240763388574123
2609,Gerard Gumbau,6,59,0,0,0,0.01292228139936924,0,1,0,0,S,Rayo Vallecano,0,0,0.01292228139936924,0
2621,Sergi Darder,12,956,0,0.8955696513876319,1,1.1411404060199857,12,16,2,0,M S,Mallorca,0,0.8955696513876319,2.5323608592152596,1.505028448998928
3208,Óscar Trejo,4,35,0,0.11152663826942444,0,0.15232295915484428,1,3,1,0,S,Rayo Vallecano,0,0.11152663826942444,0.8704848363995552,0.6497752517461777
3425,Thomas Lemar,5,184,0,0.13433674722909927,1,0.787794379517436,4,8,0,0,M S,Girona,0,0.13433674722909927,0.7160385958850384,0.0974672008305788
4091,Unai López,11,683,0,0.2691433681175113,2,0.969381389208138,8,14,3,0,M S,Rayo Vallecano,0,0.2691433681175113,2.722164453007281,2.303082659840584
4120,Álex Moreno,11,939,0,0.7542383633553982,0,0.5370367784053087,6,5,1,0,D S,Girona,0,0.7542383633553982,3.2153906896710396,1.9937945120036602
4160,David Costas,7,541,0,0,0,0.10936319828033447,0,2,0,0,D S,Real Oviedo,0,0,1.207884093746543,1.1661756914108992
4168,Javi Muñoz,4,153,0,0.12528903782367706,0,0,5,0,0,0,F S,Getafe,0,0.12528903782367706,0.05933953635394573,0
5043,Kiko Femenía,8,600,0,0.007633413653820753,0,0.10464958660304546,1,4,1,0,D M S,Getafe,0,0.007633413653820753,0.5756635628640652,0.5289740264415741
5050,Clement Lenglet,5,399,0,0.03755665197968483,0,0.01811131089925766,2,2,1,1,D,Atletico Madrid,0,0.03755665197968483,1.607197592034936,1.592789063230157
5058,Carles Aleñá,12,748,0,0.964303445070982,3,1.5647780084982514,11,11,0,0,F M S,Alaves,0,0.964303445070982,2.9519979879260063,1.498705754056573
5065,Diego Rico,11,980,0,0.1345301577821374,0,0.5402784198522568,6,4,1,0,D,Getafe,0,0.1345301577821374,0.7884467178955674,0.2956020077690482
5073,Florian Lejeune,12,1073,0,0.6657331539317966,0,0.14265141543000937,17,6,2,0,D,Rayo Vallecano,0,0.6657331539317966,3.485320348292589,3.2568974792957306
5077,Mikel Vesga,9,172,0,0.018587924540042877,0,0.06606677174568176,1,1,0,0,M S,Athletic Club,0,0.018587924540042877,0.22562310472130775,0.1409684121608734
5081,Edu Expósito,11,832,0,0.7807122063823044,3,3.793065380305052,14,28,2,0,M S,Espanyol,0,0.7807122063823044,4.953155051916838,3.710718411952257
5086,Marc Roca,7,314,0,0,0,0.14189927466213703,0,3,0,0,M S,Real Betis,0,0,0.61321129091084,0.5341255236417055
5091,Alex Berenguer,10,766,0,2.184421505779028,0,1.983161922544241,16,17,1,0,F M S,Athletic Club,0,2.184421505779028,3.308079332113266,0.4968591742217541
5110,Mariano,8,259,0,0.1338091976940632,0,0.7592702507972717,4,2,1,0,F S,Alaves,0,0.1338091976940632,0.9121752083301544,0.019095754250884056
5140,Kike Barja,9,79,0,0,0,0.07618151605129242,0,1,1,0,M S,Osasuna,0,0,0.17508778721094131,0.0989062711596489
5162,Nacho Vidal,9,713,0,0.4663209095597267,0,0,2,0,1,0,D,Real Oviedo,0,0.4663209095597267,1.4389741495251656,0.9726532511413097
5179,Jon Guridi,8,376,0,0.7989368475973606,0,0,4,0,0,0,F M S,Alaves,0,0.7989368475973606,1.5398626513779163,0.740925770252943
5185,Unai Simón,12,1080,0,0,0,0,0,0,0,0,GK,Athletic Club,0,0,0.9501538407057524,0.9501538407057524
5199,Raba,9,231,0,0.19945612736046314,1,0.3187341094017029,7,2,0,0,F S,Valencia,0,0.19945612736046314,0.46853118669241667,0.08530969265848398
5353,Josip Brekalo,9,313,0,0.20437382068485022,0,0.9384422972798347,5,9,1,0,F M S,Real Oviedo,0,0.20437382068485022,1.7093277610838413,0.6706194560974836
5615,Valentin Rosier,8,616,0,0.09493550378829241,1,0.5920623131096363,3,4,1,1,D,Osasuna,0,0.09493550378829241,0.9480654262006283,0.44374444149434566
5672,Iván Balliu,4,125,0,0.012730253860354424,0,0,1,0,1,0,D S,Rayo Vallecano,0,0.012730253860354424,0.5313735604286194,0.518643319606781
5947,Mihailo Ristic,4,265,0,0.016058174893260002,0,0.06603759899735451,1,2,0,0,D,Celta Vigo,0,0.016058174893260002,0.6196794584393501,0.5375836826860905
6075,Antonio Sivera,12,1080,0,0,0,0,0,0,0,0,GK,Alaves,0,0,0.5972267547622323,0.5972267547622323
6118,Portu,10,463,0,1.6742162741720676,0,0.18959057331085205,9,3,2,0,F M S,Girona,0,1.6742162741720676,2.053294636309147,0.457047451287508
6151,Djené Dakonam,12,780,0,0.011591675691306591,0,0.06647966057062149,1,1,2,0,D S,Getafe,0,0.011591675691306591,0.6167487613856792,0.6167487613856792
6177,Luiz Felipe,4,232,0,0.08720973879098892,0,0,1,0,1,0,D,Rayo Vallecano,0,0.08720973879098892,0.1091226190328598,0.1091226190328598
6224,Marko Dmitrovic,12,1080,0,0,0,0,0,0,0,0,GK,Espanyol,0,0,1.7360893534496427,1.7360893534496427
6241,Federico Valverde,12,997,0,0.4796293433755636,4,1.4325598180294037,15,16,1,0,D M S,Real Madrid,0,0.4796293433755636,5.449049223214388,4.566322322934866
6242,Johan Mojica,12,849,0,0.16326934844255447,3,1.8552132630720735,7,15,1,0,D S,Mallorca,0,0.16326934844255447,3.14927614107728,1.3579512992873788
6291,Diego Pampín,3,104,0,0,0,0.06793508678674698,0,1,1,0,D S,Levante,0,0,0.18459458649158478,0.1166594997048378
6306,Juan Foyth,7,557,0,0.05850503593683243,0,0,1,0,0,0,D,Villarreal,0,0.05850503593683243,2.662998765707016,2.662998765707016
6324,Marash Kumbulla,4,216,0,0.015028762631118298,0,0.02258423902094364,1,1,0,0,D S,Mallorca,0,0.015028762631118298,0.14377460815012455,0.14377460815012455
